a,b,weight,_distance,comb_id,a_nt,b_nt,nt_comb,distance,source_ensemble,ensemble,sig,ensemble_orig,session_name,state,bin_width,target_ensemble,in_ensemble,same_ensemble,session
140,164,0.22692833347293653,0.7730716665270635,"[140.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,164,0.5120379910745502,0.48796200892544983,"[142.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
144,164,0.5867692860277186,0.4132307139722814,"[144.0, 164.0]",FF,FF,FF-FF,250.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,164,0.06306250909371448,0.9369374909062855,"[146.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,164,0.37735134573747553,0.6226486542625245,"[147.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,164,0.8726850860867301,0.12731491391326988,"[152.0, 164.0]",FF,FF,FF-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,164,0.48906364296029897,0.510936357039701,"[153.0, 164.0]",SIR,FF,SIR-FF,200.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
155,164,0.03737009873343951,0.9626299012665605,"[155.0, 164.0]",SR,FF,SR-FF,100.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
156,164,0.8375246047355666,0.16247539526443344,"[156.0, 164.0]",SR,FF,SR-FF,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,164,0.2612446004173255,0.7387553995826746,"[157.0, 164.0]",FF,FF,FF-FF,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,164,0.2337632060778906,0.7662367939221094,"[158.0, 164.0]",SIR,FF,SIR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,164,0.13792764139476632,0.8620723586052337,"[159.0, 164.0]",SIR,FF,SIR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,164,0.3590456199822022,0.6409543800177978,"[161.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,164,0.6346378808904026,0.36536211910959737,"[162.0, 164.0]",FF,FF,FF-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,164,0.37923903399964554,0.6207609660003545,"[163.0, 164.0]",SR,FF,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,166,0.19414061490093362,0.8058593850990664,"[132.0, 166.0]",SR,SR,SR-SR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,166,0.7757692603439452,0.22423073965605478,"[135.0, 166.0]",FF,SR,SR-FF,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,166,0.08339323893858946,0.9166067610614106,"[136.0, 166.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
137,166,0.31869131485232405,0.681308685147676,"[137.0, 166.0]",SR,SR,SR-SR,100.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,166,0.8318048926717476,0.16819510732825238,"[138.0, 166.0]",SR,SR,SR-SR,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,166,0.9150772706329366,0.08492272936706335,"[140.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,166,0.648719487376546,0.35128051262345406,"[142.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
144,166,0.34661271034187924,0.6533872896581208,"[144.0, 166.0]",FF,SR,SR-FF,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,166,0.378357675350961,0.621642324649039,"[146.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,166,0.1720561951820819,0.8279438048179181,"[147.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,166,0.36009081169422574,0.6399091883057743,"[152.0, 166.0]",FF,SR,SR-FF,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,166,0.39529161759834053,0.6047083824016595,"[153.0, 166.0]",SIR,SR,SR-SIR,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
154,166,0.5580423859806067,0.44195761401939326,"[154.0, 166.0]",FF,SR,SR-FF,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
155,166,0.8569084189796521,0.1430915810203479,"[155.0, 166.0]",SR,SR,SR-SR,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
156,166,0.6001051047055597,0.39989489529444033,"[156.0, 166.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,166,0.780571989751279,0.21942801024872105,"[157.0, 166.0]",FF,SR,SR-FF,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,166,0.05611970517554111,0.9438802948244589,"[158.0, 166.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,166,0.0023224277236196457,0.9976775722763803,"[159.0, 166.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,166,0.9591233818073011,0.040876618192698944,"[161.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,166,0.40696956659617817,0.5930304334038219,"[162.0, 166.0]",FF,SR,SR-FF,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,166,0.1892336692436721,0.8107663307563279,"[163.0, 166.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,166,0.3906578473042218,0.6093421526957782,"[164.0, 166.0]",FF,SR,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,167,0.3757281301055048,0.6242718698944951,"[132.0, 167.0]",SR,SR,SR-SR,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,167,0.21141793461575725,0.7885820653842428,"[135.0, 167.0]",FF,SR,SR-FF,390.51248379533274,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,167,0.4727992694572925,0.5272007305427076,"[136.0, 167.0]",SR,SR,SR-SR,390.51248379533274,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
137,167,0.10167735591456714,0.8983226440854328,"[137.0, 167.0]",SR,SR,SR-SR,371.6517186829626,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,167,0.27382227301443707,0.7261777269855629,"[138.0, 167.0]",SR,SR,SR-SR,226.12220147522004,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
139,167,0.29212652876721296,0.707873471232787,"[139.0, 167.0]",SR,SR,SR-SR,410.03048667141815,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,167,0.2317698518486292,0.7682301481513708,"[140.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,167,0.18027168026236062,0.8197283197376394,"[142.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
144,167,0.008148912969134326,0.9918510870308657,"[144.0, 167.0]",FF,SR,SR-FF,150.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
145,167,0.18674792157283737,0.8132520784271626,"[145.0, 167.0]",SIR,SR,SR-SIR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,167,0.4093223109001686,0.5906776890998314,"[146.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,167,0.1693012126155207,0.8306987873844793,"[147.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
151,167,0.19574286591621476,0.8042571340837852,"[151.0, 167.0]",SIR,SR,SR-SIR,200.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,167,0.07362447534662372,0.9263755246533762,"[153.0, 167.0]",SIR,SR,SR-SIR,200.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
154,167,0.16426946168176942,0.8357305383182305,"[154.0, 167.0]",FF,SR,SR-FF,300.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
155,167,0.13025064316242904,0.8697493568375709,"[155.0, 167.0]",SR,SR,SR-SR,300.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
156,167,0.05914042457910346,0.9408595754208966,"[156.0, 167.0]",SR,SR,SR-SR,350.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,167,0.07725010268188524,0.9227498973181147,"[157.0, 167.0]",FF,SR,SR-FF,350.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,167,0.17882376509338388,0.8211762349066161,"[158.0, 167.0]",SIR,SR,SR-SIR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,167,0.14730751501689177,0.8526924849831082,"[159.0, 167.0]",SIR,SR,SR-SIR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,167,0.2576110158176454,0.7423889841823545,"[161.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,167,0.11731071243693185,0.8826892875630682,"[162.0, 167.0]",FF,SR,SR-FF,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,167,0.046912236637608,0.953087763362392,"[163.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,167,0.07922990151509934,0.9207700984849007,"[164.0, 167.0]",FF,SR,SR-FF,400.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,167,0.2270887335926782,0.7729112664073218,"[166.0, 167.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,176,0.16270052581626399,0.8372994741837361,"[132.0, 176.0]",SR,FF,SR-FF,226.12220147522004,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,176,0.0793530177081389,0.920646982291861,"[135.0, 176.0]",FF,FF,FF-FF,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,176,0.19229732558941245,0.8077026744105875,"[136.0, 176.0]",SR,FF,SR-FF,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,176,0.011545135853875116,0.9884548641461249,"[138.0, 176.0]",SR,FF,SR-FF,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
139,176,0.1843418735633798,0.8156581264366202,"[139.0, 176.0]",SR,FF,SR-FF,33.63406011768428,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,176,0.058705287187849634,0.9412947128121504,"[140.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,176,0.10217565089113356,0.8978243491088664,"[142.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
144,176,0.2410810122831428,0.7589189877168572,"[144.0, 176.0]",FF,FF,FF-FF,320.1562118716424,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
145,176,0.07260357357015272,0.9273964264298473,"[145.0, 176.0]",SIR,FF,SIR-FF,390.51248379533274,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,176,0.13914523624536004,0.86085476375464,"[146.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,176,0.15077936489851446,0.8492206351014855,"[147.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
151,176,0.11131330483652976,0.8886866951634702,"[151.0, 176.0]",SIR,FF,SIR-FF,291.547594742265,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,176,0.2369483873882661,0.7630516126117339,"[152.0, 176.0]",FF,FF,FF-FF,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,176,0.181076160528755,0.818923839471245,"[153.0, 176.0]",SIR,FF,SIR-FF,291.547594742265,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
156,176,0.20275060163998085,0.7972493983600192,"[156.0, 176.0]",SR,FF,SR-FF,250.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,176,0.02776826218942999,0.97223173781057,"[157.0, 176.0]",FF,FF,FF-FF,250.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,176,0.27399820740414776,0.7260017925958522,"[158.0, 176.0]",SIR,FF,SIR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,176,0.07396409781558355,0.9260359021844164,"[159.0, 176.0]",SIR,FF,SIR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,176,0.0934386833512462,0.9065613166487538,"[161.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,176,0.18940329844843048,0.8105967015515695,"[162.0, 176.0]",FF,FF,FF-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,176,0.1338511580340258,0.8661488419659742,"[163.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,176,0.26900527460219664,0.7309947253978033,"[164.0, 176.0]",FF,FF,FF-FF,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,176,0.07560835283976905,0.9243916471602309,"[166.0, 176.0]",SR,FF,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
167,176,0.1953745011240583,0.8046254988759417,"[167.0, 176.0]",SR,FF,SR-FF,430.11626335213134,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,177,0.02692220400493263,0.9730777959950674,"[132.0, 177.0]",SR,SR,SR-SR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,177,0.2233584965970535,0.7766415034029465,"[135.0, 177.0]",FF,SR,SR-FF,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,177,0.031553807769747325,0.9684461922302526,"[136.0, 177.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,177,0.13295003728929583,0.8670499627107042,"[138.0, 177.0]",SR,SR,SR-SR,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,177,0.18252562468178318,0.8174743753182168,"[140.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,177,0.07435430856848843,0.9256456914315115,"[142.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,177,0.023909063488857848,0.9760909365111422,"[146.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,177,0.48615130865932127,0.5138486913406788,"[147.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
151,177,0.004943927469137809,0.9950560725308621,"[151.0, 177.0]",SIR,SR,SR-SIR,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,177,0.3083620026177488,0.6916379973822512,"[153.0, 177.0]",SIR,SR,SR-SIR,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
156,177,0.007355945253353646,0.9926440547466464,"[156.0, 177.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,177,0.6085942873435722,0.39140571265642776,"[158.0, 177.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,177,0.4235735598428976,0.5764264401571024,"[159.0, 177.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,177,0.1114377183195386,0.8885622816804614,"[161.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,177,0.2683045115209081,0.7316954884790918,"[162.0, 177.0]",FF,SR,SR-FF,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,177,0.257645852587169,0.742354147412831,"[163.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,177,0.15981328975053288,0.8401867102494671,"[164.0, 177.0]",FF,SR,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,177,0.0784484181054258,0.9215515818945742,"[166.0, 177.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
167,177,0.13219140973745513,0.8678085902625449,"[167.0, 177.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
176,177,0.17698292839427782,0.8230170716057221,"[176.0, 177.0]",FF,SR,SR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,178,0.0033864112654688676,0.9966135887345311,"[132.0, 178.0]",SR,SR,SR-SR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,178,0.00783563346169259,0.9921643665383074,"[136.0, 178.0]",SR,SR,SR-SR,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
137,178,0.0015143228962462881,0.9984856771037537,"[137.0, 178.0]",SR,SR,SR-SR,100.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,178,0.023383740129723305,0.9766162598702767,"[138.0, 178.0]",SR,SR,SR-SR,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,178,0.04027464784627363,0.9597253521537263,"[140.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,178,0.00948795731419647,0.9905120426858035,"[142.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,178,0.08632738915820151,0.9136726108417985,"[147.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,178,0.07266828198730159,0.9273317180126984,"[152.0, 178.0]",FF,SR,SR-FF,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
155,178,0.001969208201254172,0.9980307917987459,"[155.0, 178.0]",SR,SR,SR-SR,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,178,0.04547499556116919,0.9545250044388308,"[158.0, 178.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
159,178,0.03451812704882281,0.9654818729511772,"[159.0, 178.0]",SIR,SR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,178,0.008150868228128105,0.9918491317718718,"[161.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,178,0.01437022011996815,0.9856297798800319,"[162.0, 178.0]",FF,SR,SR-FF,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,178,0.01392754365150201,0.9860724563484979,"[163.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,178,0.021464870197932383,0.9785351298020676,"[164.0, 178.0]",FF,SR,SR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,178,0.006382009743023419,0.9936179902569766,"[166.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
167,178,0.05418853343066115,0.9458114665693389,"[167.0, 178.0]",SR,SR,SR-SR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
177,178,0.11535201557134211,0.8846479844286579,"[177.0, 178.0]",SR,SR,SR-SR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,179,0.14631631771562692,0.8536836822843731,"[132.0, 179.0]",SR,SIR,SR-SIR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,179,0.040976888232334134,0.9590231117676659,"[135.0, 179.0]",FF,SIR,SIR-FF,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,179,0.13229979073099543,0.8677002092690046,"[136.0, 179.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
137,179,0.018059595012007598,0.9819404049879924,"[137.0, 179.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,179,0.07475676977324128,0.9252432302267587,"[138.0, 179.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,179,0.09401937019368355,0.9059806298063164,"[140.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,179,0.286311443861309,0.713688556138691,"[142.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,179,0.035860032442428746,0.9641399675575713,"[146.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,179,0.08326015718057243,0.9167398428194276,"[147.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
151,179,0.022564438394768047,0.9774355616052319,"[151.0, 179.0]",SIR,SIR,SIR-SIR,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,179,0.008675194589139708,0.9913248054108603,"[152.0, 179.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
154,179,0.013752183028861262,0.9862478169711387,"[154.0, 179.0]",FF,SIR,SIR-FF,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,179,0.08535041191520326,0.9146495880847967,"[157.0, 179.0]",FF,SIR,SIR-FF,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,179,0.1376462937582983,0.8623537062417017,"[158.0, 179.0]",SIR,SIR,SIR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,179,0.06814317307303354,0.9318568269269665,"[161.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,179,0.04296289436273182,0.9570371056372682,"[163.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,179,0.11229309429709894,0.887706905702901,"[164.0, 179.0]",FF,SIR,SIR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,179,0.06022005607691901,0.939779943923081,"[166.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
167,179,0.08084629836167159,0.9191537016383284,"[167.0, 179.0]",SR,SIR,SR-SIR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
176,179,0.04449258785307173,0.9555074121469282,"[176.0, 179.0]",FF,SIR,SIR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
177,179,0.2869767416553414,0.7130232583446585,"[177.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
178,179,0.04571011783289639,0.9542898821671036,"[178.0, 179.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
132,180,0.08929796408850492,0.9107020359114951,"[132.0, 180.0]",SR,SIR,SR-SIR,50.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
135,180,0.11488945997599774,0.8851105400240022,"[135.0, 180.0]",FF,SIR,SIR-FF,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
136,180,0.12497541829936397,0.875024581700636,"[136.0, 180.0]",SR,SIR,SR-SIR,127.00885795880538,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
137,180,0.01711022341330689,0.9828897765866931,"[137.0, 180.0]",SR,SIR,SR-SIR,100.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
138,180,0.018711204051218115,0.9812887959487819,"[138.0, 180.0]",SR,SIR,SR-SIR,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
140,180,0.04843904437649461,0.9515609556235054,"[140.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
142,180,0.35092039492931604,0.649079605070684,"[142.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
146,180,0.08057019555966742,0.9194298044403326,"[146.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
147,180,0.06462151335280056,0.9353784866471995,"[147.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
152,180,0.050539755792060694,0.9494602442079393,"[152.0, 180.0]",FF,SIR,SIR-FF,254.95097567963924,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
153,180,0.03499065713056953,0.9650093428694305,"[153.0, 180.0]",SIR,SIR,SIR-SIR,251.24689052802225,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
154,180,0.03622325700100199,0.963776742998998,"[154.0, 180.0]",FF,SIR,SIR-FF,279.5084971874737,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
157,180,0.10891935113904146,0.8910806488609585,"[157.0, 180.0]",FF,SIR,SIR-FF,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
158,180,0.10013848303104066,0.8998615169689593,"[158.0, 180.0]",SIR,SIR,SIR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
161,180,0.05325125280916237,0.9467487471908377,"[161.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
162,180,0.043307988862692874,0.9566920111373072,"[162.0, 180.0]",FF,SIR,SIR-FF,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
163,180,0.12689299677033233,0.8731070032296677,"[163.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
164,180,0.131103238490723,0.868896761509277,"[164.0, 180.0]",FF,SIR,SIR-FF,336.34060117684277,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
166,180,0.00963784087496589,0.9903621591250341,"[166.0, 180.0]",SR,SIR,SR-SIR,0.0,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
167,180,0.04759086557576206,0.9524091344242379,"[167.0, 180.0]",SR,SIR,SR-SIR,305.16389039334257,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
176,180,0.07430791639273089,0.9256920836072691,"[176.0, 180.0]",FF,SIR,SIR-FF,176.4404998859389,,,,,,sw,0.5,,,False,ESHOCK_09_LOC1
