neuron_id,degree,clust,page_rank,session,state,bin_width,neuron_type,in_ensemble,response_bs,phase_lock_delta,phase_lock_theta
2480,0.006963818266184985,0.05136244129213894,0.042420225031131235,acute_14,sw,0.05,SR,True,activated,True,True
2481,0.004247464545836988,0.049359045309847506,0.027869740384855183,acute_14,sw,0.05,SR,True,activated,True,True
2482,0.009204798108920734,0.06143220244508083,0.05132155807427356,acute_14,sw,0.05,FF,True,activated,True,True
2485,0.011518361224055154,0.08273228835382217,0.060591898888852844,acute_14,sw,0.05,FF,True,inhibited,True,True
2487,0.011024213691547147,0.12617360262726998,0.057095411680761474,acute_14,sw,0.05,SR,True,activated,True,True
2489,0.0023550586331277526,0.021032576674424666,0.020810664616129747,acute_14,sw,0.05,SR,True,activated,True,True
2493,0.0034411575240049517,0.03438370687141057,0.028410463527571837,acute_14,sw,0.05,SR,True,inhibited,True,False
2494,0.0033337664906207573,0.04208763672832941,0.030141479061902572,acute_14,sw,0.05,SIR,True,inhibited,True,False
2496,0.005544425435065743,0.024266441588118588,0.043504615922182965,acute_14,sw,0.05,SR,True,inhibited,True,False
2503,0.017262282077854272,0.10394552490995491,0.0858892587519464,acute_14,sw,0.05,SIR,True,no_response,False,False
2524,0.04046923128581381,0.03439235426025676,0.04482874127375836,acute_12,sw,0.05,SR,,activated,True,True
2525,0.037903364930911405,0.03514048038808508,0.042359279172214825,acute_12,sw,0.05,SR,,activated,True,False
2526,0.022061860780463485,0.02430962026120517,0.026222087703399025,acute_12,sw,0.05,SR,,activated,True,False
2527,0.025001877424135992,0.031163603586697137,0.0289998310178498,acute_12,sw,0.05,SR,,activated,False,False
2528,0.02873110033620495,0.0287912820825719,0.03305829835697901,acute_12,sw,0.05,SR,,no_response,True,True
2529,0.036374492722265554,0.031709070429163405,0.040380860295781085,acute_12,sw,0.05,SIR,,activated,False,True
2531,0.011182058961296376,0.015048978071682458,0.015923162696676475,acute_12,sw,0.05,SR,,no_response,True,True
2542,0.013351373967400059,0.0158214451821291,0.018611211238087025,acute_12,sw,0.05,SIR,,no_response,True,True
2544,0.038637545225645574,0.02979109534546042,0.043975221235571654,acute_12,sw,0.05,SIR,,activated,True,False
2546,0.010559522025064907,0.016017904943404365,0.01470083455886568,acute_12,sw,0.05,SIR,,no_response,False,False
2548,0.04712134918468281,0.025278786851547646,0.04896077230125473,acute_12,sw,0.05,SR,,activated,True,False
2551,0.04651979795788969,0.02347322797625715,0.04837302262544029,acute_12,sw,0.05,SR,,activated,True,False
2555,0.010941317916218373,0.01833782464448276,0.014979268334879487,acute_12,sw,0.05,SR,,inhibited,True,False
2558,0.014965966355892932,0.019589259131560188,0.019706550978610484,acute_12,sw,0.05,SR,,inhibited,True,False
2559,0.023670382531081145,0.020992049929734746,0.027961727553255485,acute_12,sw,0.05,SIR,,no_response,True,True
2560,0.040545656990689044,0.0356208433157163,0.04465613004558813,acute_12,sw,0.05,SR,,activated,True,False
2562,0.009246473152777247,0.013224981017924768,0.014213544015110342,acute_12,sw,0.05,SR,,activated,True,True
2563,0.01725105676831598,0.02023725103464323,0.021739714076680773,acute_12,sw,0.05,SR,,activated,False,False
2564,0.0029740440187094232,0.020443698112893875,0.007195641214556926,acute_12,sw,0.05,SIR,,no_response,True,True
2566,0.028397112165627,0.02675106955459179,0.033470110556012955,acute_12,sw,0.05,SR,,activated,True,True
2567,0.01631551665176708,0.02126707832051153,0.020459738906918087,acute_12,sw,0.05,SR,,no_response,False,True
2568,0.008141028249220156,0.014949280562137986,0.012571315442801993,acute_12,sw,0.05,SIR,,activated,True,False
2569,0.032926566595119916,0.030417820275247816,0.03671401128197953,acute_12,sw,0.05,SR,,activated,True,False
2570,0.0404748402370287,0.03186820223400737,0.045402312513994375,acute_12,sw,0.05,SIR,,activated,True,True
2571,0.03448725542842916,0.03273110568051532,0.038700594432147906,acute_12,sw,0.05,SR,,activated,True,True
2573,0.029508254631555778,0.027857960212523257,0.03418949521335519,acute_12,sw,0.05,SR,,activated,True,False
2574,0.0,0.0,0.004267425320056901,acute_12,sw,0.05,SR,,inhibited,True,True
2575,0.018686165898456314,0.028187398197644577,0.022493291630739033,acute_12,sw,0.05,SR,,activated,True,False
2577,0.02270792558059304,0.0208190956138536,0.029067245570378618,acute_12,sw,0.05,SR,,no_response,True,False
2578,0.04145199888103379,0.030686907040048124,0.045831072768568105,acute_12,sw,0.05,SR,,inhibited,True,False
2585,0.00931800504652661,0.012229856489131476,0.014466367154827266,acute_12,sw,0.05,SIR,,inhibited,True,False
2586,0.025124456481380515,0.024403800893930357,0.03083810582871159,acute_12,sw,0.05,SIR,,no_response,True,True
2587,0.004774886087477694,0.012230416273166596,0.009375527056828677,acute_12,sw,0.05,SIR,,inhibited,False,True
2588,0.01380926854854385,0.019290387785246256,0.01806106565738592,acute_12,sw,0.05,SIR,,activated,True,False
2589,0.001665734806368504,0.011151611393196769,0.006099591879240413,acute_12,sw,0.05,SR,,no_response,True,True
2590,0.03595645270620057,0.032243223041673104,0.041146830091493926,acute_12,sw,0.05,SIR,,activated,True,True
2592,0.012091749218483066,0.02640441548081187,0.024190327589671535,acute_11,sw,0.05,FF,True,inhibited,True,False
2593,0.014959711728247775,0.015286211008843267,0.02569913849792223,acute_11,sw,0.05,FF,True,inhibited,True,True
2594,0.013813577709643443,0.015422953425411928,0.022129815915643544,acute_11,sw,0.05,SIR,True,no_response,True,True
2595,0.02499265530432652,0.024333103070477948,0.03275937812536543,acute_11,sw,0.05,SIR,True,activated,True,True
2596,0.010803427013031183,0.01310034822125692,0.018768151173455698,acute_11,sw,0.05,FF,True,no_response,True,True
2598,0.006152855036474482,0.011374675973736278,0.014040374408196301,acute_11,sw,0.05,SR,True,inhibited,True,True
2601,0.023668887895120574,0.01806970734371082,0.032328338121448294,acute_11,sw,0.05,SIR,True,activated,True,True
2603,0.024663594437656,0.018129163644738818,0.033741706663005994,acute_11,sw,0.05,SIR,True,activated,True,False
2604,0.010308401953603746,0.009979201840432184,0.016398542868440544,acute_11,sw,0.05,SR,True,activated,True,True
2605,0.023598863937070252,0.021976895381655464,0.033777868103334434,acute_11,sw,0.05,SIR,True,activated,True,False
2606,0.008325705760434914,0.010121471600724203,0.016307460983620955,acute_11,sw,0.05,SIR,True,inhibited,True,True
2607,0.011321437540712645,0.013516554751786512,0.020262099094229356,acute_11,sw,0.05,FF,True,inhibited,True,True
2608,0.010368949346925303,0.014047689801058468,0.019334358973533475,acute_11,sw,0.05,SIR,True,inhibited,True,False
2609,0.032388193350889855,0.02428558641300983,0.04194888283424327,acute_11,sw,0.05,SIR,True,activated,True,True
2610,0.00826297293703105,0.013315368057782597,0.01731092247266681,acute_11,sw,0.05,FF,True,inhibited,True,True
2611,0.019055130200798152,0.022535929106722294,0.026850184495170605,acute_11,sw,0.05,FF,True,inhibited,True,True
2612,0.003037277079263451,0.00856294369053478,0.007792893006962865,acute_11,sw,0.05,SR,True,activated,True,True
2613,0.008681915263078354,0.012899558722790564,0.014732601055651693,acute_11,sw,0.05,FF,True,inhibited,True,True
2616,0.006909339582491747,0.010260387793455233,0.01479221406663182,acute_11,sw,0.05,FF,True,inhibited,True,True
2617,0.08369376738167172,0.0412764602950247,0.04954370323961049,acute_11,sw,0.05,SIR,True,activated,True,True
2618,0.10468903383769666,0.06282180932186932,0.05814595387760232,acute_11,sw,0.05,SIR,True,activated,True,True
2619,0.09920706977224289,0.06288757813485195,0.05622792728600618,acute_11,sw,0.05,SIR,True,activated,True,False
2620,0.10374052347737489,0.04600661460903984,0.05759004351382487,acute_11,sw,0.05,SIR,True,activated,True,True
2621,0.056402578025336395,0.04256499266626265,0.04009572385417233,acute_11,sw,0.05,SIR,True,no_response,True,True
2622,0.10505079580818431,0.06898704944721266,0.06035837405660261,acute_11,sw,0.05,SR,True,activated,True,True
2623,0.04726139877527509,0.021384585385592986,0.05051024994916223,acute_11,sw,0.05,FF,True,inhibited,True,True
2624,0.04383962282634268,0.021927777969415457,0.04806539904942349,acute_11,sw,0.05,FF,True,inhibited,True,True
2625,0.022100191986581023,0.017045408022346383,0.034841912272778844,acute_11,sw,0.05,SR,True,inhibited,True,True
2626,0.024740794519805168,0.020766655530533498,0.03440514504088504,acute_11,sw,0.05,SIR,True,activated,True,True
2627,0.011313975773739528,0.011859801682617747,0.018046105018603324,acute_11,sw,0.05,SIR,True,activated,True,False
2628,0.006994492487280142,0.010013783347193045,0.01269479193556762,acute_11,sw,0.05,SIR,True,no_response,True,True
2629,0.016970513800696446,0.016343415528516477,0.025318373141683777,acute_11,sw,0.05,SIR,True,activated,True,False
2630,0.0056590998031748625,0.010455796924000206,0.012270194102432182,acute_11,sw,0.05,FF,True,activated,True,True
2634,0.0034080094800713026,0.005806359028090343,0.008720845212449707,acute_11,sw,0.05,SIR,True,no_response,True,True
1,0.11024100008320736,0.12228625040137041,0.314789797577632,ESHOCK_03_LOC1,act,0.05,SIR,True,activated,True,False
4,0.025716444935070127,0.05791519290996502,0.12030001331095884,ESHOCK_03_LOC1,act,0.05,SIR,True,inhibited,False,False
5,0.11454340099143145,0.1263708052743746,0.3293492065618977,ESHOCK_03_LOC1,act,0.05,FF,True,inhibited,True,False
6,0.030025914213039274,0.06138778003361497,0.1341897709567322,ESHOCK_03_LOC1,act,0.05,SIR,True,inhibited,False,False
8,0.01838235735668711,0.0797184253391421,0.1013712115927789,ESHOCK_03_LOC1,act,0.05,SR,True,inhibited,True,True
9,0.021719719968627114,0.18713192717648577,0.04284735604947207,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
12,0.015139275506283568,0.14588641578703065,0.03188240825479076,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,False
17,0.037097831570094865,0.25666335685037495,0.0680684590959967,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
18,0.031725061278328734,0.2233440020046424,0.05891036989645104,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
22,0.007586372550446327,0.1633101818120298,0.0340142394477142,ESHOCK_04_LOC1,act,0.05,SR,True,activated,True,True
27,0.009135008474824652,0.07795737703023291,0.03060395786043481,ESHOCK_04_LOC1,act,0.05,SIR,True,no_response,True,True
31,0.04273521506101145,0.29811639144309166,0.07697311257390797,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,False
32,0.03597632258700521,0.22165057056617443,0.06635555567596021,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
33,0.014095134087214493,0.20868366820837553,0.03090664444020536,ESHOCK_04_LOC1,act,0.05,SIR,True,no_response,True,True
34,0.01127949395591376,0.1351147723909028,0.0276644767223427,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
35,0.01688267403662217,0.1736276845482865,0.034471730024902114,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,False,False
36,0.007937015643484025,0.10988492935229058,0.03164209165142557,ESHOCK_04_LOC1,act,0.05,SR,True,activated,True,True
37,0.012753301883305843,0.1277189290465295,0.03499942448553121,ESHOCK_04_LOC1,act,0.05,SR,True,inhibited,True,True
38,0.007260827488143984,0.08708974468901949,0.024353812018723543,ESHOCK_04_LOC1,act,0.05,SR,True,activated,True,True
39,0.03736517428024222,0.28538045033158943,0.06786648610571233,ESHOCK_04_LOC1,act,0.05,SR,True,inhibited,True,True
40,0.03721277536621345,0.2569732158743902,0.06858828706193584,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,False
41,0.00278197595145498,0.09988212736586362,0.01589396284096934,ESHOCK_04_LOC1,act,0.05,FF,True,activated,True,True
42,0.015136879762748355,0.14093061970335027,0.034875312844336745,ESHOCK_04_LOC1,act,0.05,FF,True,inhibited,True,True
43,0.03199550463376071,0.2256531774018304,0.060519853446467604,ESHOCK_04_LOC1,act,0.05,FF,True,inhibited,True,True
44,0.005820657991937014,0.06011967822641191,0.018978784676522923,ESHOCK_04_LOC1,act,0.05,SIR,True,inhibited,True,True
45,0.011673961557750192,0.0999672993982656,0.028756079302353382,ESHOCK_04_LOC1,act,0.05,FF,True,inhibited,True,True
46,0.042780346587318205,0.3019784046109399,0.07715930489075645,ESHOCK_04_LOC1,act,0.05,FF,True,inhibited,True,True
47,0.007625866831520638,0.0770257343416144,0.03366829063308714,ESHOCK_04_LOC1,act,0.05,SR,True,activated,False,True
48,0.0071514459390317475,0.036792179491046344,0.03933846917484229,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
49,0.022667255913485493,0.07080764546868978,0.09887629041392389,ESHOCK_06_LOC1,act,0.05,FF,True,activated,True,True
50,0.005353527377528567,0.029582961594460614,0.03149836140030444,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
51,0.0047782358085461905,0.026035145857099016,0.029254308997550275,ESHOCK_06_LOC1,act,0.05,SR,True,no_response,True,True
52,0.006620263807446145,0.037280742391813275,0.03720905565856678,ESHOCK_06_LOC1,act,0.05,SR,True,no_response,True,True
54,0.0064522225579055565,0.06164628449577799,0.03586045630013421,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
55,0.0052233562408293376,0.02373623483327524,0.03175748578792461,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
57,0.023287576200758317,0.07347585307090465,0.10133610620166603,ESHOCK_06_LOC1,act,0.05,FF,True,activated,True,True
58,0.0094308045379338,0.04613239492273845,0.051039836386257954,ESHOCK_06_LOC1,act,0.05,SR,True,activated,True,True
59,0.007554595268272593,0.052578268614813795,0.03791751006883493,ESHOCK_06_LOC1,act,0.05,SIR,True,activated,True,False
60,0.012622764185141523,0.05319661259830052,0.056326895501333525,ESHOCK_06_LOC1,act,0.05,SR,True,no_response,True,True
62,0.010041064989062041,0.04308893447163439,0.04988255375549601,ESHOCK_06_LOC1,act,0.05,FF,True,activated,True,True
63,0.003629282403459419,0.025539491941203682,0.022959608528723204,ESHOCK_06_LOC1,act,0.05,SR,True,no_response,False,False
64,0.011645235849539099,0.06371301421943251,0.05469054223526076,ESHOCK_06_LOC1,act,0.05,SIR,True,no_response,True,True
69,0.009955249828993495,0.060158335391510505,0.04931771684177278,ESHOCK_06_LOC1,act,0.05,SIR,True,activated,True,True
70,0.006711558799671515,0.08887442490623783,0.036992337983256414,ESHOCK_06_LOC1,act,0.05,SR,True,activated,True,True
71,0.002897038919416729,0.01643137990155438,0.01981067762445601,ESHOCK_06_LOC1,act,0.05,SR,True,no_response,False,False
73,0.0031597276104070606,0.03977105447990888,0.021117658707080905,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
74,0.004543354175215956,0.032700873698270475,0.028631719590525337,ESHOCK_06_LOC1,act,0.05,SR,True,inhibited,True,True
75,0.013500821071626342,0.047078473405292066,0.06073014783733181,ESHOCK_06_LOC1,act,0.05,SR,True,activated,True,True
76,0.0065609975399938125,0.04592366991751231,0.03742624933148406,ESHOCK_06_LOC1,act,0.05,SIR,True,no_response,True,True
77,0.013870499656398113,0.0570980102805718,0.06802601167327393,ESHOCK_06_LOC1,act,0.05,SIR,True,activated,True,True
81,0.005467006091166882,0.013427817970379462,0.03584168365169373,ESHOCK_07_LOC1,act,0.05,SIR,True,inhibited,True,True
82,0.004271697416346135,0.014565988769844858,0.02823166373327391,ESHOCK_07_LOC1,act,0.05,SIR,True,activated,False,False
84,0.00579348555508285,0.012131602176857971,0.037048937222999644,ESHOCK_07_LOC1,act,0.05,SR,True,activated,True,False
85,0.006738353214932708,0.014588016000043724,0.041674696695242416,ESHOCK_07_LOC1,act,0.05,SR,True,activated,True,True
86,0.03329191392471605,0.04648219700579509,0.13110296214938646,ESHOCK_07_LOC1,act,0.05,SR,True,activated,True,True
88,0.02708749725201355,0.05783448894404218,0.10676591199480623,ESHOCK_07_LOC1,act,0.05,FF,True,activated,True,True
89,0.0179951636025418,0.039098686803767595,0.07563516724607619,ESHOCK_07_LOC1,act,0.05,SR,True,no_response,True,True
90,0.004753688018720428,0.021683904272814594,0.03050605790150896,ESHOCK_07_LOC1,act,0.05,FF,True,activated,True,True
91,0.014788428116853101,0.0338816924224717,0.06660035636500743,ESHOCK_07_LOC1,act,0.05,FF,True,activated,True,True
92,0.03178851642480922,0.2001251978454229,0.08310974323481424,ESHOCK_07_LOC1,act,0.05,SIR,True,activated,True,True
93,0.031246461007608393,0.06098459401286777,0.09506473259763587,ESHOCK_07_LOC1,act,0.05,SR,True,activated,True,True
94,0.052395019524485636,0.16245697154043257,0.13018736439123654,ESHOCK_07_LOC1,act,0.05,SIR,True,activated,True,True
95,0.05470770444484489,0.08422514432335924,0.1382307228163186,ESHOCK_07_LOC1,act,0.05,SIR,True,activated,True,True
97,0.004593990000221657,0.00822937432007173,0.013630640283405115,ESHOCK_08_LOC1,act,0.05,FF,,activated,False,True
98,0.017001306675904895,0.012385281993611792,0.03869808351431415,ESHOCK_08_LOC1,act,0.05,FF,,inhibited,True,True
99,0.014189946517148493,0.00941838835570644,0.03555014927451336,ESHOCK_08_LOC1,act,0.05,SIR,,inhibited,True,True
100,0.12103814687647882,0.081071194451636,0.09241938230360205,ESHOCK_08_LOC1,act,0.05,SIR,,no_response,True,False
101,0.012909546683998956,0.012422205802828273,0.030491051132957785,ESHOCK_08_LOC1,act,0.05,FF,,activated,True,False
102,0.005010564832703845,0.009881003475920889,0.014415448214482308,ESHOCK_08_LOC1,act,0.05,SR,,activated,True,True
104,0.00774083556985153,0.00862849954021049,0.02057265610653005,ESHOCK_08_LOC1,act,0.05,SR,,activated,True,True
105,0.00922394205913082,0.013457471645828086,0.02341551968011668,ESHOCK_08_LOC1,act,0.05,SR,,activated,True,True
106,0.009130149263135101,0.011367866225745739,0.02310393495103427,ESHOCK_08_LOC1,act,0.05,SR,,activated,False,True
107,0.035181893212286486,0.05871785337296116,0.030085100404773985,ESHOCK_08_LOC1,act,0.05,SR,,inhibited,True,False
108,0.009670332881243911,0.017110374649288624,0.02265829372040614,ESHOCK_08_LOC1,act,0.05,FF,,inhibited,True,True
109,0.00749269535960674,0.018781791773968114,0.015363597267522913,ESHOCK_08_LOC1,act,0.05,SR,,inhibited,True,False
110,0.008382820486328326,0.016913351219549896,0.020066791087800927,ESHOCK_08_LOC1,act,0.05,SR,,inhibited,True,False
111,0.013541767659241016,0.01587917490513788,0.029083379033837547,ESHOCK_08_LOC1,act,0.05,FF,,activated,True,True
113,0.022866045758811758,0.012627522170673547,0.04157257843484109,ESHOCK_08_LOC1,act,0.05,FF,,activated,True,True
114,0.04660905955134876,0.048109021285590095,0.0411899100738948,ESHOCK_08_LOC1,act,0.05,FF,,no_response,True,True
115,0.018606952577032185,0.018690046809589578,0.03497270099240828,ESHOCK_08_LOC1,act,0.05,SIR,,activated,True,True
116,0.014354147342342095,0.019008555216685902,0.026969209990173573,ESHOCK_08_LOC1,act,0.05,FF,,inhibited,True,False
118,0.11717155583764817,0.06552839409709936,0.08922895206785048,ESHOCK_08_LOC1,act,0.05,SIR,,no_response,True,True
121,0.02955070299738571,0.021837726583548746,0.05110983596291384,ESHOCK_08_LOC1,act,0.05,SR,,activated,True,True
122,0.08856482626945819,0.11811060597496593,0.06750448073704608,ESHOCK_08_LOC1,act,0.05,SIR,,no_response,True,True
