neuron_id,waveform_width,peak_asymmetry,mean_firing_rate,cv2_isi,recording_session_id,cluster_id,channel,is_single_unit,session_name,group_name,experiment_name,cv2_burst,is_burster,median_burst
57,35.0,0.14893617021276595,9.333505795980523,0.365297081487713,5,25,21,1,ESHOCK_06_LOC1,sham,ESHOCK,0.30708154792882547,True,0.04390000000012151
58,26.0,0.10483870967741936,5.6199129642856445,0.4049661270652833,5,26,26,1,ESHOCK_06_LOC1,sham,ESHOCK,0.36772691584287165,False,0.029516666666751235
59,40.0,0.14925373134328357,1.9647608620441097,0.5653134531762297,5,27,20,1,ESHOCK_06_LOC1,sham,ESHOCK,0.5020993345579536,False,0.02616666666654055
60,26.0,0.10483870967741936,13.612025679057725,0.4566475898505965,5,28,20,1,ESHOCK_06_LOC1,sham,ESHOCK,0.39995665185223045,True,0.028066666666290985
62,85.0,0.4358974358974359,13.295403135446652,0.6789190094943808,5,40,26,1,ESHOCK_06_LOC1,sham,ESHOCK,0.3984045139951598,True,0.03059999999993579
63,80.0,0.39603960396039606,0.10947347911682723,0.9383774084028698,5,41,25,1,ESHOCK_06_LOC1,sham,ESHOCK,0.9214886448511087,False,0.004383333333333184
64,16.0,0.06557377049180328,2.4202144343096066,0.8029740105360786,5,42,26,1,ESHOCK_06_LOC1,sham,ESHOCK,0.7853904829217356,False,0.03670000000010987
69,22.0,0.08870967741935484,4.818204929249632,0.9426573172184384,5,48,29,1,ESHOCK_06_LOC1,sham,ESHOCK,0.7213720408428864,True,0.027166666666744277
70,23.0,0.0931174089068826,5.991409432266056,0.4659648204430557,5,49,32,1,ESHOCK_06_LOC1,sham,ESHOCK,0.4478129971462614,False,0.04220000000032087
71,22.0,0.08461538461538462,0.2543406394518768,0.831142917889395,5,50,31,1,ESHOCK_06_LOC1,sham,ESHOCK,0.7867116641105951,False,0.028333333333193877
73,34.0,0.12408759124087591,3.440595057957427,0.39581701650815804,5,53,6,1,ESHOCK_06_LOC1,sham,ESHOCK,0.37315817585872546,False,0.022399999999951348
74,60.0,0.26548672566371684,4.622030649629251,0.5357451685024339,5,56,11,1,ESHOCK_06_LOC1,sham,ESHOCK,0.49362603548858536,False,0.03543333333334431
75,41.0,0.15471698113207547,2.888837748423744,0.4760894534403014,5,64,24,1,ESHOCK_06_LOC1,sham,ESHOCK,0.452424719873359,False,0.02696666666679448
76,27.0,0.1067193675889328,2.9777335059020698,0.9380814610799271,5,65,2,1,ESHOCK_06_LOC1,sham,ESHOCK,0.7260465604522747,True,0.026333333333354858
77,23.0,0.09236947791164658,3.0295893644310934,0.8314142542539952,5,66,26,1,ESHOCK_06_LOC1,sham,ESHOCK,0.7273095990126989,False,0.02976666666654637
81,4.0,0.01639344262295082,3.356363584050495,1.07590431582868,6,6,16,1,ESHOCK_07_LOC1,sham,ESHOCK,0.7773564103875015,True,0.0198166666666566
82,18.0,0.07377049180327869,0.5147174105843806,1.2132887749037258,6,9,7,1,ESHOCK_07_LOC1,sham,ESHOCK,1.027344829836312,True,0.019966666666704214
84,80.0,0.20100502512562815,2.9686793083811294,0.3055560540408257,6,12,23,1,ESHOCK_07_LOC1,sham,ESHOCK,0.2927756515269182,False,0.0006000000001620265
85,110.0,0.30386740331491713,2.994195683212871,0.3831057750294313,6,13,23,1,ESHOCK_07_LOC1,sham,ESHOCK,0.3602740861184057,False,0.0007833333334019699
86,126.0,0.4632352941176471,6.0479295743664725,0.6623527182709172,6,14,23,1,ESHOCK_07_LOC1,sham,ESHOCK,0.5433635463225408,True,0.03766666666660967
88,53.0,0.19272727272727272,10.178015492024619,0.9670588956571536,6,16,24,1,ESHOCK_07_LOC1,sham,ESHOCK,0.5505053172020067,True,0.020849999999995816
89,130.0,0.47101449275362317,3.4035551590081248,0.7377949444492153,6,17,23,1,ESHOCK_07_LOC1,sham,ESHOCK,0.6409833804898716,False,0.024433333333490737
90,20.0,0.08,9.810908937993755,0.8958468044143981,6,18,28,1,ESHOCK_07_LOC1,sham,ESHOCK,0.5328641346545975,True,0.02616666666654055
91,19.0,0.07692307692307693,9.845753879968283,0.9380214622293226,6,19,29,1,ESHOCK_07_LOC1,sham,ESHOCK,0.5850823748354252,True,0.023799999999937427
92,24.0,0.096,3.003524250355658,0.8302124486398236,6,20,27,1,ESHOCK_07_LOC1,sham,ESHOCK,0.6946731798931144,True,0.02729999999999677
93,56.0,0.24561403508771928,5.126322014583458,1.0012856376977146,6,22,18,1,ESHOCK_07_LOC1,sham,ESHOCK,0.6858148452485999,True,0.020999999999958163
94,57.0,0.2345679012345679,5.051967847063007,0.9107857997783161,6,23,28,1,ESHOCK_07_LOC1,sham,ESHOCK,0.6167377301588085,True,0.02723333333329947
95,27.0,0.10931174089068826,7.544067122296445,0.87781056624021,6,24,31,1,ESHOCK_07_LOC1,sham,ESHOCK,0.6172144121367836,True,0.025866666666729543
97,15.0,0.06224066390041494,25.82284569934443,0.4590498696775612,7,0,1,1,ESHOCK_08_LOC1,sham,ESHOCK,0.2613394152893591,True,0.02289999999993597
98,52.0,0.1897810218978102,6.5782860533961145,0.9849747982996063,7,2,11,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5491759784145023,True,0.017200000000002547
99,116.0,0.464,0.2650410547038975,1.087794600791573,7,3,7,1,ESHOCK_08_LOC1,sham,ESHOCK,1.028130384880838,True,0.00010000000020227162
100,22.0,0.08943089430894309,10.602739666643286,0.5135084125443277,7,4,9,1,ESHOCK_08_LOC1,sham,ESHOCK,0.36818252056998324,True,0.02513333333308765
101,104.0,0.4642857142857143,11.451090537393236,0.8662706241158028,7,5,9,1,ESHOCK_08_LOC1,sham,ESHOCK,0.41727171046066913,True,0.023800000000392174
102,54.0,0.19285714285714287,2.034999485236861,0.3937923337436291,7,7,14,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3657376528262591,False,0.014500000000225555
103,55.0,0.19572953736654805,0.14349531222581613,0.2782401979677611,7,8,10,1,ESHOCK_08_LOC1,sham,ESHOCK,0.2761858796293092,False,0.038833333333286646
104,62.0,0.21379310344827587,4.911216231055658,0.759737915085024,7,9,14,1,ESHOCK_08_LOC1,sham,ESHOCK,0.4585824293802286,True,0.02289999999993597
105,51.0,0.20318725099601595,7.52211755254871,0.9223247845641377,7,10,16,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5414622247776373,True,0.02386666666666315
106,58.0,0.19463087248322147,2.8353356721636405,0.32567220888542814,7,11,13,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3137212979662229,False,0.00386666666668134
107,67.0,0.2757201646090535,2.1425523770007615,0.9317600876292756,7,12,14,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5823177902051855,True,0.023533333333261908
108,25.0,0.09881422924901186,26.79603474803462,0.16381709349332957,7,16,21,1,ESHOCK_08_LOC1,sham,ESHOCK,0.12824267413318485,True,0.03493333333335613
109,63.0,0.22580645161290322,7.996228259099781,0.5144568051739413,7,17,21,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3872514746849801,True,0.03261666666662677
110,51.0,0.19245283018867926,4.438203002991973,0.7536654384275517,7,19,24,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5623009405144309,True,0.02539999999999054
111,20.0,0.08130081300813008,10.690812315256073,0.3888304474070745,7,20,26,1,ESHOCK_08_LOC1,sham,ESHOCK,0.35674384709670515,True,0.03294999999992143
113,14.0,0.05785123966942149,8.849517783042971,0.525898751543803,7,23,32,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3969899887132413,True,0.029466666666792207
114,138.0,0.45695364238410596,0.7660399841959439,0.34674155343658025,7,24,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.23689201586502298,True,0.042466666666769015
115,44.0,0.1774193548387097,15.18992537429801,0.3404118259300638,7,25,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.26027592465779986,True,0.020799999999780994
116,59.0,0.27699530516431925,10.554724982820117,0.45887588798643225,7,26,31,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3651198665805083,True,0.04096666666691817
117,81.0,0.41968911917098445,0.7838740096159784,0.4185521753618236,7,27,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.34644576185434073,True,0.043850000000247746
118,82.0,0.21025641025641026,0.5748043577688046,0.6013763592649443,7,30,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.609872424233053,True,0.03819999999996071
120,72.0,0.23076923076923078,1.1081789026387598,0.5390064176282388,7,32,9,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3955076098319405,True,0.021133333333182236
121,74.0,0.24503311258278146,14.937779691820905,0.3674326856424747,7,33,32,1,ESHOCK_08_LOC1,sham,ESHOCK,0.3320378404337074,True,0.019400000000018736
122,104.0,0.3076923076923077,0.540508155037969,0.48840881627046706,7,34,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.45541286369439243,True,0.0397333333332881
123,31.0,0.12156862745098039,1.2821292428895579,0.8539025160275474,7,35,32,1,ESHOCK_08_LOC1,sham,ESHOCK,0.7241705358736374,True,0.02416666666670153
124,89.0,0.40271493212669685,0.8000618173049328,0.9955308743502435,7,94,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.6379737721005463,True,0.0048333333333800965
125,47.0,0.17472118959107807,0.4927678408366459,0.5943452152384253,7,98,16,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5615807042493832,False,0.019049999999992906
126,51.0,0.1881918819188192,1.1828074397810582,0.7828915542245928,7,100,16,1,ESHOCK_08_LOC1,sham,ESHOCK,0.7410363190076283,False,0.011499999999955435
127,29.0,0.11284046692607004,0.5772736843654248,0.9698137335104341,7,102,16,1,ESHOCK_08_LOC1,sham,ESHOCK,0.57270691455911,True,0.0227999999997337
128,67.0,0.9436619718309859,0.1764196668474183,0.9300166715219131,7,104,23,1,ESHOCK_08_LOC1,sham,ESHOCK,0.8110750076649618,True,0.031716666666625315
129,59.0,0.271889400921659,0.4033233441146266,0.8549186612373738,7,113,5,1,ESHOCK_08_LOC1,sham,ESHOCK,0.7040010140781461,True,0.021433333333334303
130,16.0,0.06611570247933884,0.4483199620974829,0.8294833661100399,7,115,32,1,ESHOCK_08_LOC1,sham,ESHOCK,0.5496075111097934,True,0.027966666666770834
131,42.0,0.15555555555555556,0.012346632983100816,0.8040813538156304,7,120,15,1,ESHOCK_08_LOC1,sham,ESHOCK,0.7753049825722503,False,0.030833333333248447
132,103.0,0.4204081632653061,3.4908046987553703,0.25859569645909214,8,1,5,1,ESHOCK_09_LOC1,sham,ESHOCK,0.25538632132263234,False,0.01899999999999835
135,44.0,0.16296296296296298,8.331233567374584,0.916206949558518,8,11,12,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5198701737665639,True,0.02189999999995962
136,102.0,0.4811320754716981,3.6828634340480497,0.29627435288595133,8,12,12,1,ESHOCK_09_LOC1,sham,ESHOCK,0.2955207303996341,False,0.01273333333332971
137,51.0,0.17770034843205576,1.7397777721298282,0.25895724063084796,8,14,11,1,ESHOCK_09_LOC1,sham,ESHOCK,0.25880717743273557,False,0.025199999999998113
138,138.0,0.5564516129032258,6.258096704701033,0.7891036532584685,8,15,25,1,ESHOCK_09_LOC1,sham,ESHOCK,0.4672103096649065,True,0.023433333333514383
139,47.0,0.1649122807017544,2.7494579805256283,0.312782197328559,8,17,13,1,ESHOCK_09_LOC1,sham,ESHOCK,0.3102335727615598,False,0.011866666666662695
140,79.0,0.265993265993266,3.910041480937105,0.7309521880148513,8,18,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5943121109723755,True,0.023466666666536184
142,98.0,0.4152542372881356,7.919679134604556,0.6550991365399278,8,22,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.3746065900197283,True,0.0216333333332841
144,25.0,0.099601593625498,8.93155429997513,0.5985859223072878,8,25,22,1,ESHOCK_09_LOC1,sham,ESHOCK,0.33819615327601904,True,0.024766666666664605
145,25.0,0.10040160642570281,1.3800791978888245,0.5801128169736037,8,26,18,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5032424557717147,False,0.03460000000001173
146,131.0,0.4106583072100313,2.8951482497262178,0.35297015823552297,8,27,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.3457685318300135,False,0.02028333333333876
147,138.0,0.5307692307692308,8.245904614980264,0.6684163527500785,8,28,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.47986762058274074,True,0.03226666666660094
151,21.0,0.08433734939759036,0.8859395089429452,0.8366404843291738,8,33,24,1,ESHOCK_09_LOC1,sham,ESHOCK,0.7714579415033127,False,0.026116666666666788
152,20.0,0.08130081300813008,7.286434047382407,0.4568885912431136,8,35,25,1,ESHOCK_09_LOC1,sham,ESHOCK,0.4057468964976395,False,0.03196666666644887
153,19.0,0.07755102040816327,5.6832923469322285,0.9583847931029695,8,36,24,1,ESHOCK_09_LOC1,sham,ESHOCK,0.6654345187776189,True,0.02226666666683741
154,31.0,0.11969111969111969,12.725537430871087,0.36319434804257383,8,37,28,1,ESHOCK_09_LOC1,sham,ESHOCK,0.2870860394494859,True,0.0421000000001186
155,91.0,0.40444444444444444,5.883856540502155,0.47672378636398216,8,38,28,1,ESHOCK_09_LOC1,sham,ESHOCK,0.301432780610273,False,0.02246666666653141
156,90.0,0.4090909090909091,5.653660427772786,0.8681895014120216,8,39,30,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5823345719614857,True,0.02173333333333005
157,20.0,0.08064516129032258,13.0224053617092,0.5307454934128534,8,40,30,1,ESHOCK_09_LOC1,sham,ESHOCK,0.38467757926882173,True,0.03890000000001237
158,97.0,0.28955223880597014,2.4674060092672363,0.6113421170256444,8,42,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5162803955513442,False,0.020133333333340886
159,133.0,0.5341365461847389,15.175109414718289,0.8044358544432393,8,43,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5370578791993328,True,0.013500000000021828
161,138.0,0.9324324324324325,3.3036846166559313,0.6683637661337256,8,48,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.6367391465120428,False,0.005066666666664332
162,129.0,0.36962750716332377,11.328447316427768,0.8413754502538121,8,50,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.49132845949972437,True,0.019000000000005457
163,133.0,0.4418604651162791,4.9197216893329045,0.8805064903884404,8,51,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5341432860717772,True,0.020933333333459814
164,43.0,0.16475095785440613,16.0679081642074,0.9387814684469394,8,53,32,1,ESHOCK_09_LOC1,sham,ESHOCK,0.4632865101839995,True,0.022166666666777246
166,110.0,0.3374233128834356,1.5976543080132455,0.3888141223066342,8,56,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.3761599061100781,False,0.01896666666652891
167,129.0,0.5633187772925764,3.179395177959383,0.37352140910779047,8,59,16,1,ESHOCK_09_LOC1,sham,ESHOCK,0.33719424924662533,False,0.008499999999912689
176,69.0,0.28870292887029286,6.843052738478165,0.8608498447696264,8,164,14,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5302149575239697,True,0.024033333333136397
177,98.0,0.2934131736526946,8.75266530653109,0.5573512776514559,8,166,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.43703865713661305,True,0.03719999999998436
178,38.0,0.09895833333333333,1.1902154195709185,0.9589689373065132,8,168,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.7686527111538695,True,0.011099999999942156
179,54.0,0.2872340425531915,1.7315466834744275,0.8635066696681027,8,170,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.7177612999994157,False,0.024583333333112023
180,39.0,0.3391304347826087,0.7377799131457353,0.5247036523515485,8,172,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.5138965747466011,False,0.024383333333368284
181,38.0,0.14393939393939395,6.409274366338557,0.9637581783589975,8,174,8,1,ESHOCK_09_LOC1,sham,ESHOCK,0.4622542528534008,True,0.024466666666512538
182,83.0,0.4486486486486487,5.052790955928547,0.7043164800610293,8,176,20,1,ESHOCK_09_LOC1,sham,ESHOCK,0.45681411820731355,True,0.02626666666674282
184,72.0,0.7058823529411765,1.0634566542777502,0.8104817823024746,8,180,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.4908909218225534,True,0.02773333333334449
185,59.0,0.14081145584725538,2.2929069297727445,0.9116608324539134,8,182,7,1,ESHOCK_09_LOC1,sham,ESHOCK,0.6473672175652184,True,0.024883333333377777
1011,31.0,0.11969111969111969,2.740129413382841,0.7054591565773963,22,13,16,1,hamilton_10,acute_cit,HAMILTON,0.5578238839724193,True,0.03273333333345363
1013,113.0,0.46122448979591835,0.9816945069674381,0.2668336541065115,22,47,21,1,hamilton_10,acute_cit,HAMILTON,0.2600272295555514,False,0.013150000000052842
1014,13.0,0.05394190871369295,0.3550342906696101,0.6471719617394285,22,49,31,1,hamilton_10,acute_cit,HAMILTON,0.6430739662486719,False,0.024966666666841775
1015,43.0,0.16104868913857678,1.2014645740666325,0.3080046812052372,22,51,21,1,hamilton_10,acute_cit,HAMILTON,0.30134757270181906,False,0.006416666666652304
1016,44.0,0.16417910447761194,0.2504994647460232,0.49274846083060275,22,53,21,1,hamilton_10,acute_cit,HAMILTON,0.48564878390188604,False,0.04243333333334931
1018,43.0,0.16104868913857678,0.1857482339902056,0.4242281023080726,22,59,21,1,hamilton_10,acute_cit,HAMILTON,0.4242281023080726,False,
1019,41.0,0.16205533596837945,0.85905128600197,0.9291133550344447,22,61,14,1,hamilton_10,acute_cit,HAMILTON,0.7840041804983272,False,0.025516666666703713
1020,23.0,0.09163346613545817,0.10865037025128717,1.096451849512627,22,63,32,1,hamilton_10,acute_cit,HAMILTON,0.9884410755828023,True,0.02178333333335658
1021,53.0,0.19272727272727272,5.460504213992721,0.9890380014326708,23,57,21,1,hamilton_03,acute_sal,HAMILTON,0.5063628387946009,True,0.021783333333360133
1022,19.0,0.07569721115537849,1.1048864671765997,0.5855547745348163,23,67,28,1,hamilton_03,acute_sal,HAMILTON,0.554547644456895,False,0.024766666666664605
1024,41.0,0.15708812260536398,3.9704027977433753,0.9647775925259094,23,83,29,1,hamilton_03,acute_sal,HAMILTON,0.571185169192199,True,0.02326666666662902
1025,35.0,0.13409961685823754,2.1902926912020844,0.46885907569659313,23,86,32,1,hamilton_03,acute_sal,HAMILTON,0.4535877717438935,False,0.03236666666680321
1026,34.0,0.13178294573643412,2.742598739979461,0.7259157548935663,23,92,31,1,hamilton_03,acute_sal,HAMILTON,0.4521350340945175,True,0.024783333333331825
1027,37.0,0.1417624521072797,2.9072205130874718,0.7979907209537,23,101,32,1,hamilton_03,acute_sal,HAMILTON,0.5248294119184754,True,0.022866666666658375
1028,38.0,0.14615384615384616,1.334259471040428,0.5849258119204169,23,109,25,1,hamilton_03,acute_sal,HAMILTON,0.5399077792033211,False,0.016366666666726815
1029,54.0,0.22131147540983606,5.140589234919486,0.9208962078540948,23,112,30,1,hamilton_03,acute_sal,HAMILTON,0.4791438126143659,True,0.02186666666648307
1030,102.0,0.51,3.824712528542786,0.9710507580405422,23,115,27,1,hamilton_03,acute_sal,HAMILTON,0.5768123381238293,True,0.022633333333317296
1031,31.0,0.1225296442687747,3.0032498807338115,0.44538632450205334,24,91,31,1,hamilton_04,acute_cit,HAMILTON,0.3817455612528788,False,0.040933333333441624
1032,24.0,0.09836065573770492,2.7275084107778933,0.5758259725534032,24,93,32,1,hamilton_04,acute_cit,HAMILTON,0.40986872770660715,False,0.024599999999992406
1034,29.0,0.11372549019607843,2.2215708280926068,0.5784516040408577,24,99,31,1,hamilton_04,acute_cit,HAMILTON,0.5561029895183145,False,0.039283333333315795
1035,45.0,0.16483516483516483,1.8714751906162368,0.5878474088651765,24,101,25,1,hamilton_04,acute_cit,HAMILTON,0.54356264731026,False,0.03993333333333027
1036,37.0,0.13454545454545455,0.9188638635645473,0.8295385825067588,24,105,25,1,hamilton_04,acute_cit,HAMILTON,0.7064135833060021,False,0.028699999999844295
1037,87.0,0.42857142857142855,0.3517418552074499,0.9408293987432785,24,107,9,1,hamilton_04,acute_cit,HAMILTON,0.8435230060926558,False,0.025200000000040745
1038,48.0,0.17777777777777778,0.31772002209846095,0.710748025697188,24,113,25,1,hamilton_04,acute_cit,HAMILTON,0.676851962941695,False,0.03909999999999947
1040,28.0,0.11023622047244094,0.12758187415870842,0.80424411202528,24,121,31,1,hamilton_04,acute_cit,HAMILTON,0.7853528911622714,False,0.036766666666608216
1041,27.0,0.1067193675889328,0.11605835004114766,0.7823201311987054,24,128,31,1,hamilton_04,acute_cit,HAMILTON,0.7688141764968972,False,0.03483333333332439
1044,34.0,0.1328125,1.3449598862924488,0.7683155494242329,24,142,25,1,hamilton_04,acute_cit,HAMILTON,0.6729345379295756,False,0.03296666666653891
1045,46.0,0.19327731092436976,1.4662312591486835,0.6208325336173594,24,144,21,1,hamilton_04,acute_cit,HAMILTON,0.5884343877328383,False,0.03466666666662377
1046,34.0,0.13076923076923078,3.263901021488162,0.7162211376682678,24,146,19,1,hamilton_04,acute_cit,HAMILTON,0.5639681673636797,True,0.033266666666577294
1047,58.0,0.25217391304347825,0.8488996099936427,0.4935121556903169,24,147,9,1,hamilton_04,acute_cit,HAMILTON,0.49157424340903905,False,0.006266666666647325
1048,42.0,0.16535433070866143,0.444753157013476,0.8958344799464013,24,148,14,1,hamilton_04,acute_cit,HAMILTON,0.869089701236922,False,0.02923333333330902
1049,26.0,0.10483870967741936,2.27260357775609,0.4303639807229888,24,149,31,1,hamilton_04,acute_cit,HAMILTON,0.3565157897748517,False,0.02293333333341252
1050,43.0,0.16104868913857678,3.336334601655687,0.7840808864724023,24,150,4,1,hamilton_04,acute_cit,HAMILTON,0.553206955434371,True,0.027183333333397286
1051,93.0,0.3217993079584775,0.009054197520940598,1.4428327504050436,25,5,7,1,hamilton_09,acute_cit,HAMILTON,1.105821749013188,True,0.0023000000000195087
1052,87.0,0.3411764705882353,2.3867413404443107,0.6846662190651323,25,10,28,1,hamilton_09,acute_cit,HAMILTON,0.46955268885768203,True,0.024466666666683068
1053,35.0,0.13409961685823754,6.095121149324102,0.6361911824526878,25,12,27,1,hamilton_09,acute_cit,HAMILTON,0.4154712539644017,True,0.032199999999988904
1054,55.0,0.1971326164874552,5.0217871886598715,0.9835658846669779,25,13,27,1,hamilton_09,acute_cit,HAMILTON,0.5431269256755219,True,0.022866666666644164
1055,58.0,0.20422535211267606,3.488609741780597,0.9946064758768871,25,41,31,1,hamilton_09,acute_cit,HAMILTON,0.5503601808813224,True,0.02215000000001055
1056,41.0,0.155893536121673,0.13745918054518907,0.9687385677785372,25,43,32,1,hamilton_09,acute_cit,HAMILTON,0.7262988354557935,True,0.026966666666567107
1057,60.0,0.2112676056338028,3.993449845978497,0.9872290580866042,25,45,31,1,hamilton_09,acute_cit,HAMILTON,0.546894865421167,True,0.02176666666662186
1058,41.0,0.15355805243445692,2.406770322839119,0.6362279021926747,25,47,19,1,hamilton_09,acute_cit,HAMILTON,0.572657444029406,False,0.039833333333348264
1059,68.0,0.23448275862068965,2.0328045282620875,0.3028234395436281,25,49,26,1,hamilton_09,acute_cit,HAMILTON,0.3010708204861638,False,0.04256666666667286
1060,59.0,0.20701754385964913,0.6340681960876885,0.4681434376841574,25,51,23,1,hamilton_09,acute_cit,HAMILTON,0.40324518213368277,False,0.016066666666688434
1061,75.0,0.25951557093425603,1.8808037577590242,0.8144488589446878,25,53,24,1,hamilton_09,acute_cit,HAMILTON,0.540132675719949,True,0.021800000000013142
1062,31.0,0.12062256809338522,0.3196406094513878,0.8185168489755277,25,55,30,1,hamilton_09,acute_cit,HAMILTON,0.7301931217167856,False,0.026566666666703043
1064,59.0,0.20701754385964913,0.007956719033553859,1.3813583414806967,25,69,30,1,hamilton_09,acute_cit,HAMILTON,1.40413644823948,True,0.0030000000000143245
1065,75.0,0.18610421836228289,0.08368273466323886,0.43937323730351335,25,75,23,1,hamilton_09,acute_cit,HAMILTON,0.43937323730351335,False,
1068,48.0,0.17647058823529413,5.525255444748538,0.9526396430488134,25,85,31,1,hamilton_09,acute_cit,HAMILTON,0.4832894572982565,True,0.021233333333327664
1613,100.0,0.4854368932038835,1.2258834704109876,0.691791188543671,39,2,2,1,hamilton_31,acute_cit,HAMILTON,0.6171209597515823,False,0.025599999999940337
1614,31.0,0.12062256809338522,0.6535484392388031,0.9781700124285484,39,6,1,1,hamilton_31,acute_cit,HAMILTON,0.8820019456790382,False,0.02444999999988795
1615,37.0,0.14285714285714285,0.6785160748268515,0.9662675254192685,39,8,1,1,hamilton_31,acute_cit,HAMILTON,0.8705518383059898,False,0.026549999999986085
1616,34.0,0.12878787878787878,0.08560332201616565,1.0331539765007618,39,9,1,1,hamilton_31,acute_cit,HAMILTON,1.0253444084285699,False,0.01903333333325463
1617,38.0,0.14285714285714285,0.05295333701641016,1.0247946118650848,39,11,1,1,hamilton_31,acute_cit,HAMILTON,0.9996875878163753,False,0.016066666666660012
1619,32.0,0.13114754098360656,0.888683205161412,0.9756923014581536,39,22,3,1,hamilton_31,acute_cit,HAMILTON,0.8471294051473588,False,0.024266666666562742
1620,54.0,0.1956521739130435,1.5696686065848835,0.2171432686398094,39,25,4,1,hamilton_31,acute_cit,HAMILTON,0.2156654212736798,False,0.04573333333333096
1621,39.0,0.14942528735632185,1.0672978289836037,0.7498648586756331,39,26,4,1,hamilton_31,acute_cit,HAMILTON,0.6814517470142724,False,0.022400000000061482
1622,21.0,0.08502024291497975,0.7558883081876165,0.8679076173176037,39,36,3,1,hamilton_31,acute_cit,HAMILTON,0.7850674479523533,False,0.020599999999831198
1623,26.0,0.104,1.2898115923012652,0.8065154944578845,39,37,5,1,hamilton_31,acute_cit,HAMILTON,0.68974497876406,False,0.02369999999996253
1625,23.0,0.0931174089068826,0.4776775116350782,0.9607706655092739,39,43,5,1,hamilton_31,acute_cit,HAMILTON,0.8658548584254485,False,0.02036666666668907
1626,21.0,0.08433734939759036,1.4061443119642594,0.6766129464058735,39,48,8,1,hamilton_31,acute_cit,HAMILTON,0.6335501672192637,False,0.02760000000000673
1632,24.0,0.0967741935483871,0.343785136173896,0.9866778595833926,39,93,9,1,hamilton_31,acute_cit,HAMILTON,0.9396049529574702,False,0.022133333333385963
1636,21.0,0.08571428571428572,0.5424287423908958,0.9995248991487519,39,106,11,1,hamilton_31,acute_cit,HAMILTON,0.9144560474007445,False,0.024366666666765013
1638,23.0,0.09236947791164658,0.33473093865295545,1.029933251869005,39,119,13,1,hamilton_31,acute_cit,HAMILTON,0.9847992824549563,False,0.026799999999980173
1639,25.0,0.1037344398340249,0.7108916902047603,0.9118007479039294,39,120,14,1,hamilton_31,acute_cit,HAMILTON,0.8604717084924545,False,0.02640000000008058
1640,26.0,0.104,3.4375769921171138,0.7445744316091346,39,121,15,1,hamilton_31,acute_cit,HAMILTON,0.5811988071877355,True,0.030666666666547826
1641,33.0,0.13580246913580246,0.6785160748268515,1.0177854768141248,39,134,14,1,hamilton_31,acute_cit,HAMILTON,0.9085485688185718,False,0.024900000000002365
1642,23.0,0.09236947791164658,1.4025775068802526,0.8110575390162507,39,152,15,1,hamilton_31,acute_cit,HAMILTON,0.7376379886211969,False,0.0289666666666335
1644,38.0,0.1532258064516129,0.924351256001481,1.0174339722494683,39,157,16,1,hamilton_31,acute_cit,HAMILTON,0.8710000976923964,False,0.024566666666657966
1645,43.0,0.17408906882591094,1.559791300198403,0.9627419519971468,39,159,16,1,hamilton_31,acute_cit,HAMILTON,0.7807081051322482,True,0.026666666666642413
1647,42.0,0.15555555555555556,1.5318055987700412,0.5373561741410785,39,163,18,1,hamilton_31,acute_cit,HAMILTON,0.526957996442676,False,0.030116666666685887
